OT;Núm. Trabajo;Descripción Trabajo;VIN;Marca;Gama;Año;;Tipo Cargo;Tipo de Trabajo;Cliente Cargo  ;Kms.;F. Entrada;F. Cierre;Dif. F. Alta-F.Cierre;Estado
OTB   /5712/2019;1;ALINEACION;AFM560071;Hyundai;I10;2015;;Cliente;MECANICA;5977;265352;8/03/2019;8/03/2019;0;Facturada
OTB   /5641/2019;1;CAMBIO DE BRAZOS AXIALES + ALINEACION;ADM335646;Hyundai;I10;2013;;Cliente;MECANICA;4326;266061;23/02/2019;23/02/2019;0;Facturada
OTB   /7074/2019;1;SCANNER;ADM297571;Hyundai;I10;2013;;Cliente;MECANICA;1416;266551;14/11/2019;14/11/2019;0;Facturada
OTB   /6832/2019;1;"PURGAR SISTEMA REFRIGERACION REV FALLA  MOTOR
";AGM073700;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;2049;266994;30/09/2019;30/09/2019;0;Facturada
OTB   /6841/2019;1;REPARACION CORTO ARNES;AGM073700;Hyundai;Grand I10 HB;2016;;Cliente;OTRO;2049;267191;1/10/2019;1/10/2019;0;Facturada
OTB   /5810/2019;1;CAMBIO PASTILLAS ;AFM398318;Hyundai;Accent;2015;;Cliente;MECANICA;2846;267425;26/03/2019;26/03/2019;0;Facturada
OTB   /5992/2019;1;"AJUSTE CAJA DIRECCION + CAMBIO BOBINAS
";AFU776994;Hyundai;Accent;2015;;Cliente;MECANICA;4050;267837;30/04/2019;30/04/2019;0;Facturada
OTB   /6163/2019;1;SINCRONIZACION + BUJIAS + BOBINA # 1;AGU837764;Hyundai;Accent;2016;;Cliente;MECANICA;1238;267943;29/05/2019;31/05/2019;2;Facturada
OTB   /5996/2019;1;CAMBIO CORREA REPARTICION;AFM412489;Hyundai;Accent;2015;;Cliente;MECANICA;692;268063;30/04/2019;30/04/2019;0;Facturada
OTB   /6866/2019;1;ROTACION DE LLANTAS;AFM061813;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;2977;268388;3/10/2019;4/10/2019;0;Facturada
OTB   /6746/2019;1;CAMBIO RODAMIENTO IZQUIERDO;AFU786653;Hyundai;Accent;2015;;Cliente;MECANICA;1226;268669;9/09/2019;9/09/2019;0;Facturada
OTB   /6664/2019;1;CAMBIO PASTILLAS ( CLIENTE SUMINISTRA REPUESTO );AGM093008;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1585;269194;26/08/2019;26/08/2019;0;Facturada
OTB   /6665/2019;1;AJUSTE SUSPENSION;AGM093008;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1585;269194;26/08/2019;26/08/2019;0;Facturada
OTB   /5786/2019;1;REVISION DE FRENOS;AAM497831;Hyundai;Atos;2010;;Cliente;MECANICA;4244;269221;22/03/2019;22/03/2019;0;Facturada
OTB   /6797/2019;1;CAMBIO CORREA ALTERNADOR;AGU836908;Hyundai;Accent;2016;;Cliente;MECANICA;1268;269437;23/09/2019;23/09/2019;0;Facturada
OTB   /6513/2019;1;CAMBIO PASTILLAS;AEM481716;Hyundai;I10;2014;;Cliente;MECANICA;4925;269469;29/07/2019;29/07/2019;0;Facturada
OTB   /7219/2019;1;GRAD FRENOS;ADM297572;Hyundai;I10;2013;;Cliente;MECANICA;2823;270000;9/12/2019;10/12/2019;0;Facturada
OTB   /6099/2019;1;CAMBIO RETEN EJE LADO DERECHO ;AGM087915;Hyundai;Grand I10 HB;2016;;Cliente;OTRO;8082;270021;20/05/2019;20/05/2019;0;Facturada
OTB   /5382/2019;1;CAMBIO LLANTAS X4;AFM058027;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3097;270528;5/01/2019;5/01/2019;0;Facturada
OTB   /5382/2019;2;ALINEACION + BALANCEO;AFM058027;Hyundai;Grand I10 HB;2015;;Interno;MECANICA;2;270528;5/01/2019;5/01/2019;0;Facturada
OTB   /6857/2019;1;CAMBIO TAPA RADIADOR;AGU836908;Hyundai;Accent;2016;;Cliente;MECANICA;1268;270700;2/10/2019;2/10/2019;0;Facturada
OTB   /6865/2019;1;DESMONTAR Y MONTAR CULATA;AGU836908;Hyundai;Accent;2016;;Cliente;MECANICA;1268;270934;3/10/2019;8/10/2019;5;Facturada
OTB   /6838/2019;1;CAMBIOS DE GUAYA SELECTORA CAMBIOS ;AFU786653;Hyundai;Accent;2015;;Cliente;MECANICA;1226;271400;30/09/2019;30/09/2019;0;Facturada
OTB   /6533/2019;1;AJUSTE SUSPENSION + GRADUACION DE FRENOS;AGM103039;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;2099;271411;31/07/2019;31/07/2019;0;Facturada
OTB   /6043/2019;1;AJUSTE DE SUSPENSION + GRADUACION DE FRENOS;AGM087879;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;2843;271630;9/05/2019;9/05/2019;0;Facturada
OTB   /6877/2019;1;GRADUACION DE FRENOS;AFM560114;Hyundai;I10;2015;;Cliente;MECANICA;5977;271934;7/10/2019;7/10/2019;0;Facturada
OTB   /5949/2019;1;REVISION DE  FRENOS + CAMBIO BANDAS + CILINDRO DE FRENO;AGM129898;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;6143;272431;23/04/2019;26/04/2019;3;Facturada
OTB   /5468/2019;1;REVISION DE FRENOS + PASTILLAS + PASADORES MORDAZA;AGM126796;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;8542;272519;21/01/2019;22/01/2019;1;Facturada
OTB   /6955/2019;1;CLIENTE SOLICITA LIMPIEZA INYECTORES Y CAMBIO BUJIAS ;AGU836908;Hyundai;Accent;2016;;Cliente;MECANICA;1268;273019;19/10/2019;19/10/2019;0;Facturada
OTB   /5491/2019;1;CAMBIO EMPAQUE TAPA VALVULA;PXU541867;Hyundai;Accent;1999;;Cliente;MECANICA;44;274030;24/01/2019;24/01/2019;0;Facturada
OTB   /6155/2019;1;ALINEACION + FILTRO AIRE MOTOR;AGM601111;Hyundai;I10;2016;;Cliente;MECANICA;1241;274242;27/05/2019;27/05/2019;0;Facturada
OTB   /7092/2019;1;CAMBIO PASTILLAS ( CLIENTE SUMINISTRA REPUESTO );AFM061813;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;2977;274309;18/11/2019;18/11/2019;0;Facturada
OTM/499/2019;1;DIAGNOSTICO GRATIS......CAMBIO DE ACEITE Y FILTRO........REV.....SE PRENDE EL TESTIGO DE ACEITE.......REV........FUGA DE ACEITE;P8U728422;Hyundai;Tucson;2008;;Cliente;MECANICA;2021;274775;2/01/2019;14/01/2019;12;Facturada
OTB   /5564/2019;1;"CAMBIO GUAYA EMBRAGUE
";AGM126796;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;8542;274975;7/02/2019;12/02/2019;5;Facturada
OTB   /6632/2019;1;CAMBIO PASTILLAS;AFM553915;Hyundai;I10;2015;;Cliente;MECANICA;1294;274976;20/08/2019;20/08/2019;0;Facturada
OTB   /6605/2019;1;GRADUACION DE FRENOS (NO SE PUEDE REALIZAR PROCESO);AGM081343;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1090;275000;14/08/2019;14/08/2019;0;Anulado
OTB   /7127/2019;1;ALINEACION + CAMBIO TERMINAL IZQUIERDA;AGM073700;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;2049;275179;25/11/2019;25/11/2019;0;Facturada
OTB   /5769/2019;1;ALINEACION + ROTACION ;ADM336278;Hyundai;I10;2013;;Cliente;MECANICA;3987;275505;20/03/2019;20/03/2019;0;Facturada
OTB   /5769/2019;2;ALINEACION + ROTACION ;ADM336278;Hyundai;I10;2013;;Cliente;MECANICA;3987;275505;20/03/2019;20/03/2019;0;Facturada
OTB   /5769/2019;3;"ALINEACION + ROTACION 

SE DUPLICA OTB";ADM336278;Hyundai;I10;2013;;Cliente;MECANICA;3987;275505;20/03/2019;20/03/2019;0;Anulado
OTB   /6075/2019;1;AJUSTE SUSPENSION;AFM412489;Hyundai;Accent;2015;;Cliente;MECANICA;692;275726;14/05/2019;14/05/2019;0;Facturada
OTB   /7016/2019;1;CAMBIO CORREA ALTERNADOR;AFU786653;Hyundai;Accent;2015;;Cliente;MECANICA;1226;275800;31/10/2019;31/10/2019;0;Facturada
OTB   /6925/2019;1;AJUSTE SUSPENSION + GRADUACION DE FRENOS;AGM093008;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1585;276630;15/10/2019;15/10/2019;0;Facturada
OTB   /6125/2019;1;"SINCRONIZACION
";AGU838035;Hyundai;Accent;2016;;Cliente;MECANICA;1584;276738;22/05/2019;22/05/2019;0;Facturada
OTB   /6497/2019;1;REVISION DE FRENOS + PASTILLAS;AFM056173;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3196;276917;25/07/2019;25/07/2019;0;Facturada
OTB   /6142/2019;1;"CAMBIO VALVULA CANISTER ( CLIENTE SUMINISTRA REPUESTO )
";AGU838035;Hyundai;Accent;2016;;Cliente;MECANICA;1584;277019;24/05/2019;24/05/2019;0;Facturada
OTB   /5688/2019;1;ALINEACION + BALANCEO ;AFM398386;Hyundai;Accent;2015;;Cliente;MECANICA;2814;277100;4/03/2019;4/03/2019;0;Facturada
OTB   /5732/2019;1;ALINEACION;AGM129859;Hyundai;Grand I10 NB;2016;;Cliente;MECANICA;4868;277500;13/03/2019;13/03/2019;0;Facturada
OTB   /6699/2019;1;ROTACION DE LLANTAS;AGM081343;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1090;277500;29/08/2019;31/08/2019;0;Facturada
OTB   /5770/2019;1;ALINEACION + ROTACION LLANTAS;ADM336278;Hyundai;I10;2013;;Cliente;MECANICA;3987;277508;20/03/2019;20/03/2019;0;Facturada
OTB   /6261/2019;1;GRADUACION DE FRENOS;AGM087879;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;2843;277932;13/06/2019;13/06/2019;0;Facturada
OTB   /7292/2019;1;REV RECALENTAMIENTO + SCANNER;AFU777301;Hyundai;Accent;2015;;Cliente;MECANICA;1467;278225;26/12/2019;26/12/2019;0;Facturada
OTB   /7051/2019;1;GRADUACION DE FRENOS;AGM103066;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;15561;279200;7/11/2019;7/11/2019;0;Facturada
OTB   /6130/2019;1;ALINEACION ;AFM560071;Hyundai;I10;2015;;Cliente;MECANICA;5977;279290;23/05/2019;23/05/2019;0;Facturada
OTB   /6291/2019;1;REVISION DE FRENOS;AAM497831;Hyundai;Atos;2010;;Cliente;MECANICA;4244;279501;18/06/2019;18/06/2019;0;Facturada
OTB   /7171/2019;1;SCANNER + GRAD FRENOS + CAMBIO SPARRAGO ( CLIENTE SUMINISTRA REPUESTO );AFU786653;Hyundai;Accent;2015;;Cliente;MECANICA;1226;279800;3/12/2019;3/12/2019;0;Facturada
OTB   /6813/2019;1;CAMBIO ROTULA DERECHA + 4 LLANTAS + GRADUACION DE FRENOS ;AFM553915;Hyundai;I10;2015;;Cliente;MECANICA;1294;280291;25/09/2019;25/09/2019;0;Facturada
OTB   /5577/2019;1;ALINEACION;AGU046061;Hyundai;Accent;2016;;Cliente;MECANICA;4872;280364;11/02/2019;11/02/2019;0;Facturada
OTM/559/2019;1;"CLIENTE SOLICITA REVISION 280000 KMS
";P7C049478;Hyundai;HD78;2007;;Cliente;MECANICA;5155;280476;1/03/2019;8/03/2019;7;Facturada
OTB   /6168/2019;1;2 LLANTAS + ALINEACION;AGM103447;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1478;281000;29/05/2019;29/05/2019;0;Facturada
OTB   /6604/2019;1;GRADUACION DE FRENOS;AFM056173;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3196;281145;14/08/2019;14/08/2019;0;Facturada
OTB   /6040/2019;1;SINCRONIZACION +  CAMBIO BUJES TIJERA DELANTERAS + CAMBIO EMBRAGUE Y GUAYA + CAMBIO SOPORTE CENTRAL + CAMBIO MUÑECOS Y BUJES BARRA ESTABILIZADORA + CORREA REPARTICION + CAMBIO PASTILLAS ;AEM504640;Hyundai;I10;2014;;Cliente;MECANICA;5025;281175;9/05/2019;9/05/2019;0;Facturada
OTB   /7255/2019;1;CAMBIO RADIADOR;AFU786653;Hyundai;Accent;2015;;Cliente;MECANICA;1226;281509;17/12/2019;17/12/2019;0;Facturada
OTB   /6095/2019;1;ALINEACION;AGM657683;Hyundai;I10;2016;;Cliente;MECANICA;15038;281654;18/05/2019;18/05/2019;0;Facturada
OTB   /6318/2019;1;CAMBIO RETEN EJE LADO CAJA + EMPAQUETADURA TAPA VALVULA + SINCRONIZACION + BUJIAS + CABLES DE ALTA + CAMBIO PUNTA EJE  IZQUIERDO ( CLIENTE SUMINISTRA REPUESTO );AFM412489;Hyundai;Accent;2015;;Cliente;MECANICA;692;281736;21/06/2019;21/06/2019;0;Facturada
OTB   /7173/2019;1;"CAMBIO PERNO + TUERCA
";AGU872064;Hyundai;Accent;2016;;Cliente;OTRO;3995;281918;3/12/2019;3/12/2019;0;Facturada
OTB   /6081/2019;1;REVISAR SUSPENSION + CAMBIO PASADORES MORDAZAS + ALINEACION;AEM504640;Hyundai;I10;2014;;Cliente;MECANICA;5025;282336;16/05/2019;16/05/2019;0;Facturada
OTB   /6086/2019;1;"CAMBIO FRONTAL + CAMBIO PASO RUEDA DELANTERO DERECHO + CAMBIO FLEXIBLE + SOLDADURA CATALIZADOR + CAMBIO MOTOVENTILADOR

";AEM504640;Hyundai;I10;2014;;Cliente;OTRO;5025;282340;17/05/2019;17/05/2019;0;Facturada
OTB   /6625/2019;1;ALINEACION;AFM061412;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;4137;282493;17/08/2019;17/08/2019;0;Facturada
OTB   /6245/2019;1;LIMPIEZA IAC + CABIO RELE ;AFM560071;Hyundai;I10;2015;;Cliente;OTRO;5977;282601;11/06/2019;11/06/2019;0;Facturada
OTB   /5489/2019;1;CAMBIO BANDAS;AFM407661;Hyundai;Accent;2015;;Cliente;MECANICA;2789;282645;24/01/2019;24/01/2019;0;Facturada
OTB   /6626/2019;1;SUAVIZAR GUAYA EMBRAGUE;AFM056173;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3196;282705;20/08/2019;20/08/2019;0;Facturada
OTB   /5415/2019;1;CAMBIO VALVULA PVC;AGU873935;Hyundai;Accent;2016;;Cliente;MECANICA;1203;282890;11/01/2019;11/01/2019;0;Facturada
OTB   /6274/2019;1;CAMBIO SENSOR CKP ;AFM560071;Hyundai;I10;2015;;Cliente;MECANICA;5977;282971;14/06/2019;14/06/2019;0;Facturada
OTB   /5510/2019;1;CAMBIO CORREA REPARTICION;AFM407661;Hyundai;Accent;2015;;Cliente;MECANICA;2789;283173;28/01/2019;30/01/2019;1;Facturada
OTB   /7320/2019;1;CAMBIO TERMINAL DERECHO Y MUÑECO;AFU786653;Hyundai;Accent;2015;;Cliente;MECANICA;1226;283240;30/12/2019;30/12/2019;0;Facturada
OTB   /7201/2019;1;AJUSTE SUSPENSION + GRADUACION DE FRENOS;AGM093008;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1585;283454;6/12/2019;6/12/2019;0;Facturada
OTB   /6025/2019;1;ALINEACION;AEM520547;Hyundai;I10;2014;;Cliente;MECANICA;3987;283693;7/05/2019;7/05/2019;0;Facturada
OTB   /6321/2019;1;REVISION SISTEMA DE GAS;AFM560071;Hyundai;I10;2015;;Cliente;MECANICA;5977;283787;21/06/2019;28/06/2019;7;Facturada
OTB   /6346/2019;1;"CAMBIO PASTILLAS + LUBRICACION PASADORES MORDAZA
";AGM129898;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;6143;283820;27/06/2019;27/06/2019;0;Facturada
OTB   /6348/2019;1;"NO SE EVIDENCIA FALLA

";AGM129898;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;6143;283820;27/06/2019;27/06/2019;0;Anulado
OTB   /6732/2019;1;PRUEBA DE FUGAS;AFM546261;Hyundai;I10;2015;;Cliente;OTRO;4414;283829;6/09/2019;6/09/2019;0;Facturada
OTB   /6687/2019;1;ALINEACION ;AGM129581;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1664;283942;29/08/2019;29/08/2019;0;Facturada
OTB   /6374/2019;1;REVISION SISTEMA DE REFRIGERACION + CAMBIO BANDAS + CAMBIO CILINDROS DE FRENO + CAMBIO DE ACEITE + CAMBIO GUAYA SELECTORA ;AEM504640;Hyundai;I10;2014;;Cliente;MECANICA;5025;284000;3/07/2019;5/07/2019;2;Facturada
OTB   /6969/2019;1;CAMBIO GUAYA EMBRAGUE;AFM553915;Hyundai;I10;2015;;Cliente;MECANICA;1294;284263;22/10/2019;22/10/2019;0;Facturada
OTB   /6369/2019;1;"ALINEACION
";AFM533150;Hyundai;I10;2015;;Cliente;MECANICA;1508;284276;2/07/2019;2/07/2019;0;Facturada
OTB   /6369/2019;2;"ALINEACION
";AFM533150;Hyundai;I10;2015;;Cliente;MECANICA;1508;284276;2/07/2019;2/07/2019;0;Facturada
OTB   /6369/2019;3;"ALINEACION


ERRO DE PLACA WLT848

";AFM533150;Hyundai;I10;2015;;Cliente;MECANICA;1508;284276;2/07/2019;2/07/2019;0;Anulado
OTB   /6370/2019;1;ALINEACION;AGU838035;Hyundai;Accent;2016;;Cliente;MECANICA;1584;284276;2/07/2019;2/07/2019;0;Facturada
OTB   /7198/2019;1;CAMBIO RODAMIENTO DELANTERO DERECHO + CAMBIO DE ACEITE;AFU788499;Hyundai;Accent;2015;;Cliente;MECANICA;4247;284300;6/12/2019;6/12/2019;0;Facturada
OTB   /7309/2019;1;AJUSTE CAJA DE DIRECCION;AGU836908;Hyundai;Accent;2016;;Cliente;MECANICA;1268;284436;27/12/2019;27/12/2019;0;Facturada
OTB   /7232/2019;1;ALINEACION;AGU837848;Hyundai;Accent;2016;;Cliente;MECANICA;17309;284942;12/12/2019;12/12/2019;0;Facturada
OTB   /5565/2019;1;"CAMBIO SENSOR VELOCIMETRO + ALINEACION
";AGU837432;Hyundai;Accent;2016;;Cliente;MECANICA;4960;285663;8/02/2019;8/02/2019;0;Facturada
OTB   /6899/2019;1;ALINEACION + ROTACION DE LLANTAS + GIRAR LLANTA;AGU837976;Hyundai;Accent;2016;;Cliente;MECANICA;832;286480;9/10/2019;9/10/2019;0;Facturada
OTB   /6468/2019;1;REVISAR FALLA (RECALENTAMIENTO MOTOR ) + CAMBIO GUAYA CONTROL CAMBIOS (cliente suministra bomba aceite , empaquetadura motor, embrague).;AGM129898;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;6143;286982;19/07/2019;30/09/2019;73;Facturada
OTB   /6892/2019;1;"REVISAR FALLA CAJA DE CAMBIOS

TRABAJO NO AUTORIZADO";AGM129898;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;6143;286982;9/10/2019;8/11/2019;30;Anulado
OTB   /6191/2019;1;ALINEACION;AEM520547;Hyundai;I10;2014;;Cliente;MECANICA;3987;287702;31/05/2019;31/05/2019;0;Facturada
OTB   /7130/2019;1;FILTRO AIRE MOTOR;AGM081283;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1167;287936;25/11/2019;25/11/2019;0;Facturada
OTB   /6030/2019;1;"REV RUIDO


NO SE EVIDENCIA";AGM126796;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;8542;288352;7/05/2019;20/05/2019;13;Anulado
OTB   /6145/2019;1;CAMBIO RODAMIENTOS DELANTEROS;AGM126796;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;8542;288352;25/05/2019;25/05/2019;0;Facturada
OTB   /5683/2019;1;CAMBIO BUJIAS + CABLES DE ALTA;AFM407661;Hyundai;Accent;2015;;Cliente;MECANICA;2789;288667;2/03/2019;2/03/2019;0;Facturada
OTB   /6791/2019;1;"GRAD FRENOS
";AFM056173;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3196;289089;20/09/2019;20/09/2019;0;Facturada
OTB   /6862/2019;1;CAMBIO RODAMIENTO DELANTERO ;AFM061412;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;4137;289668;3/10/2019;3/10/2019;0;Facturada
OTB   /6750/2019;1;WHQ899 SCANNER + PLUMILLAS;AEM524533;Hyundai;I10;2014;;Cliente;MECANICA;2832;290000;11/09/2019;11/09/2019;0;Facturada
OTB   /6587/2019;1;CAMBIO CORREA ALTERNADOR + CAMBIO EMPAQUE TAPA VALVULA;AFM398318;Hyundai;Accent;2015;;Cliente;MECANICA;2846;290123;10/08/2019;10/08/2019;0;Facturada
OTB   /7279/2019;1;REVISAR BUJIAS ;AGU872176;Hyundai;Accent;2016;;Cliente;MECANICA;1183;290438;21/12/2019;21/12/2019;0;Facturada
OTM/705/2019;1;CLIENTE SOLICITA REAPACION BOMPER TRASERO ESCALERA Y ANCLAJES DE PUERTAS FURGON ;06B005634;Hyundai;HD65;2006;;Cliente;COLISION;5526;290668;28/10/2019;14/11/2019;17;Anulado
OTM/717/2019;1;CLIENTE SOLICITA MANTENIMIENTO PREVENTIVO ;PFC274096;Hyundai;HD78;2015;;Cliente;MECANICA;5526;290668;15/11/2019;18/11/2019;3;Facturada
OTM/717/2019;2;CLIENTE SOLICITA MANTENIMIENTO PREVENTIVO ;PFC274096;Hyundai;HD78;2015;;Cliente;MECANICA;5526;290668;15/11/2019;18/11/2019;0;Facturada
OTM/717/2019;3;CLIENTE SOLICITA MANTENIMIENTO PREVENTIVO ;PFC274096;Hyundai;HD78;2015;;Cliente;MECANICA;5155;290668;15/11/2019;18/11/2019;0;Facturada
OTM/717/2019;4;CLIENTE SOLICITA CAMBIO DE LUZ INTERNA FURGON ;PFC274096;Hyundai;HD78;2015;;Cliente;OTRO;5155;290668;15/11/2019;18/11/2019;0;Facturada
OTB   /6592/2019;1;ALINEACION + ROTACION DE LLANTAS;ADM335646;Hyundai;I10;2013;;Cliente;MECANICA;4326;290685;12/08/2019;12/08/2019;0;Facturada
OTB   /6763/2019;1;"CAMBIO CORREA REPARTICION + NO TIENE FUERZA + SE ACELEERA A 1.600 RPM + CAMBIO EMPAQUE TAPA VALVULAS +
";AEM521751;Hyundai;I10;2014;;Cliente;MECANICA;2832;290701;12/09/2019;12/09/2019;0;Facturada
OTB   /6045/2019;1;"ALINEACION + BALANCEO X2
";AFM058027;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3097;291688;9/05/2019;9/05/2019;0;Facturada
OTB   /6843/2019;1;CAMBIO PASTILLAS;AAM497831;Hyundai;Atos;2010;;Cliente;MECANICA;4244;292627;1/10/2019;1/10/2019;0;Facturada
OTB   /6645/2019;1;CAMBIO BOMBA AUXILIAR EMBRAGUE + PURGA SISTEMA ;CCU302699;Hyundai;Tucson;2012;;Cliente;MECANICA;22039;292855;23/08/2019;23/08/2019;0;Facturada
OTM/620/2019;1;CLIENTE REPORTA VEHÍCULO PRESENTA PERDIDA DE POTENCIA Y HUMEA MUCHO;PRU076826;Hyundai;H1;2024;;Cliente;OTRO;5496;293070;11/07/2019;19/07/2019;8;Facturada
OTB   /6373/2019;1;"CAMBIO BANDAS
";AGM102951;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;2943;293189;3/07/2019;3/07/2019;0;Facturada
OTB   /5706/2019;1;CAMBIO EMPAQUE CULATA ( CLIENTE SUMINISTRA EMPAQUE );AGU873935;Hyundai;Accent;2016;;Cliente;MECANICA;1203;293400;7/03/2019;8/03/2019;1;Facturada
OTB   /6556/2019;1;ALINEACION + 2 LLANTAS;AGM103447;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1478;294618;3/08/2019;3/08/2019;0;Facturada
OTB   /5623/2019;1;"ALINEACION 
";AGU897990;Hyundai;Accent;2016;;Cliente;MECANICA;13351;295000;20/02/2019;20/02/2019;0;Facturada
OTB   /6948/2019;1;"ALINEACION + BALANCEO
";AGM129581;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;1664;295000;18/10/2019;18/10/2019;0;Facturada
OTB   /5758/2019;1;CAMBIO DE VALVULA LIMITADORA DE FRENO PARTE BAJA;AGM606637;Hyundai;I10;2016;;Cliente;MECANICA;4321;295134;19/03/2019;19/03/2019;0;Facturada
OTB   /6507/2019;1;"SCANER + LIQUIDO DE FRENO 
";AGM104458;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;6143;295300;26/07/2019;31/07/2019;5;Facturada
OTM/561/2019;1;"CLIENTE REPORTS VEHICULO NO PRENDE LLEGA AL CONCRSIONARIO EN GRUA DIAGNOSTICO 
";AAU153347;Hyundai;H1;2010;;Cliente;MECANICA;5437;295497;7/03/2019;14/03/2019;7;Facturada
OTM/573/2019;1;"CLIENTE REPORTA VEHICULO NO PRENDE Y VOTABA HUMO BLANCO
";AAU153347;Hyundai;H1;2010;;Cliente;OTRO;5437;296292;28/03/2019;22/04/2019;25;Facturada
OTM/586/2019;1;"CLIENTE SOLICITA REPARACION MOTOR.
";AAU153347;Hyundai;H1;2010;;Cliente;MECANICA;5437;296295;22/04/2019;26/04/2019;4;Facturada
OTB   /7002/2019;1;GRADUACION DE FRENOS;AFM056173;Hyundai;Grand I10 HB;2015;;Cliente;MECANICA;3196;296830;29/10/2019;29/10/2019;0;Facturada
OTB   /7229/2019;1;CALIBRAR VALVULAS  + REV VACIOS + INTALACION TPS 0 GRADS ;AEM506320;Hyundai;I10;2014;;Cliente;MECANICA;2932;297274;11/12/2019;12/12/2019;1;Facturada
OTB   /6908/2019;1;CAMBIO DE ACEITE ;ADM336278;Hyundai;I10;2013;;Cliente;MECANICA;3987;298300;10/10/2019;10/10/2019;0;Facturada
OTB   /5440/2019;1;CAMBIO PASTILLAS;AGU872297;Hyundai;Accent;2016;;Cliente;MECANICA;1207;298634;16/01/2019;16/01/2019;0;Facturada
OTB   /6495/2019;1;SINCRONIZACION;AGM126796;Hyundai;Grand I10 HB;2016;;Cliente;MECANICA;8542;299055;25/07/2019;25/07/2019;0;Facturada
OTB   /6237/2019;1;AJUSTE CAJA DIRECCION ;AGU836833;Hyundai;Accent;2016;;Cliente;MECANICA;1212;299431;10/06/2019;10/06/2019;0;Facturada
OTB   /7211/2019;1;CAMBIO CORREA REPARTICION;AFM404684;Hyundai;Accent;2015;;Cliente;MECANICA;5094;299958;9/12/2019;9/12/2019;0;Facturada
OTB   /6048/2019;1;REVISION DE FRENOS + CAMBIO LIQUIDO DE FRENO + RECTIFICAR CAMPANAS + CAMBIO DE BANDAS;AGU837432;Hyundai;Accent;2016;;Cliente;MECANICA;4960;300151;9/05/2019;9/05/2019;0;Facturada
OTB   /7040/2019;1;CAMBIO CORREA REPARTICION;AFM398318;Hyundai;Accent;2015;;Cliente;MECANICA;2846;300168;6/11/2019;6/11/2019;0;Facturada
OTB   /7121/2019;1;REV FALLA;AFU776994;Hyundai;Accent;2015;;Cliente;MECANICA;4050;300709;22/11/2019;22/11/2019;0;Facturada
OTM/516/2019;1;"CLIENTE SOLICITA REVISION 30000 KMS ALINEACIONN Y BALANACEO COTIZAR SOKER LUCES, ELEVAVIDIOS DEL IZQ,
";P9U058269;Hyundai;H1;2009;;Cliente;MECANICA;4728;300855;22/01/2019;1/02/2019;10;Facturada
OTB   /5895/2019;1;AJUSTE SUSPENSION;AGU046061;Hyundai;Accent;2016;;Cliente;MECANICA;4872;301644;10/04/2019;10/04/2019;0;Facturada
OTM/563/2019;1;"CLIENTE REPORTA VEHICULO NO FUNCINA FRENO DE MANO Y QUEDA FRENADO.
";P9U058269;Hyundai;H1;2009;;Cliente;MECANICA;4728;301825;14/03/2019;30/03/2019;16;Facturada
OTM/563/2019;2;"CLIENTE REPORTA VEHICULO NO FUNCINA FRENO DE MANO Y QUEDA FRENADO.
";P9U058269;Hyundai;H1;2009;;Cliente;MECANICA;4728;301825;14/03/2019;2/04/2019;0;Facturada
